EB	224	0.0106286		0.0529256
EB	225	-1.20832		0.0534522
EB	226	0.300021		0.0529999
EB	227	-0.942002		0.0529256
EB	228	0.145922		0.0527046
EB	229	0.156957		0.0522708
EB	230	-0.506231		0.0529999
EB	231	-0.162332		0.052778
EB	232	0.149747		0.0531494
EB	233	0.598048		0.0530745
EB	234	-0.364575		0.0536056
EB	235	-0.975839		0.0534522
EB	236	-0.723191		0.0530745
EB	237	0.281343		0.0528516
EB	238	0.479658		0.0532246
EB	239	0.904543		0.0535288
EB	240	-1.30029		0.0532246
EB	241	-0.801178		0.0524142
EB	242	-1.4436		0.0534522
EB	243	-0.586926		0.0529999
EB	244	-0.442296		0.0529999
EB	245	-0.414612		0.0521996
EB	246	-1.31374		0.0532246
EB	247	-0.572259		0.0533002
EB	248	-1.26889		0.0522708
EB	249	-0.392059		0.052778
EB	250	-1.55181		0.0521286
EB	251	-0.155767		0.0532246
EB	252	-0.193459		0.0531494
EB	253	-0.0702664		0.0533002
EB	254	-0.951307		0.0537603
EB	255	-1.38944		0.0530745
EB	256	-0.613763		0.0533002
EB	257	0.116739		0.0529999
EB	258	1.02054		0.0528516
EB	259	1.19824		0.0528516
EB	260	-1.7257		0.0536056
EB	261	-1.33687		0.0535288
EB	262	-0.144777		0.0533002
EB	263	-0.975441		0.0529999
EB	264	-1.20795		0.0524142
EB	265	-1.65355		0.0536828
EB	266	-1.2616		0.0534522
EB	267	-0.581109		0.0525588
EB	268	-0.685963		0.0530745
EB	269	-0.779038		0.0520579
EB	270	-1.16206		0.0528516
EB	271	0.466286		0.0528516
EB	272	-0.580713		0.0530745
EB	273	-0.644679		0.0525588
EB	274	-0.392616		0.0526316
EB	278	0.0146395		0.0523424
EB	279	1.16963		0.0519875
EB	280	-1.24187		0.0524142
EB	281	-1.5766		0.0524142
EB	282	-1.05653		0.0536828
EB	283	-0.10015		0.0526316
EB	284	0.116145		0.0529999
EB	285	-1.87522		0.0525588
EB	286	-2.12151		0.0532246
EB	287	-1.12898		0.0533002
EB	288	-0.78815		0.0531494
EB	289	0.118443		0.0522708
EB	290	-2.54635		0.0531494
EB	291	-1.2632		0.0526316
EB	292	-1.70766		0.0535288
EB	293	-0.214595		0.0531494
EB	294	-0.977141		0.0534522
EB	295	-2.10281		0.0536056
EB	296	-2.36302		0.0542326
EB	297	-1.01769		0.0531494
EB	298	-1.92333		0.0533002
EB	299	-1.09121		0.0533002
EB	300	-2.03761		0.0536056
EB	301	0.919767		0.0528516
EB	302	-0.999874		0.0532246
EB	303	0.356687		0.052778
EB	304	-0.677956		0.0520579
EB	305	0.624687		0.0524142
EB	306	0.439391		0.0529256
EB	307	0.328788		0.0522708
EB	308	0.483818		0.0526316
EB	309	1.52684		0.0530745
EB	310	-1.32123		0.0531494
EB	311	0.413606		0.0537603
EB	312	-1.14498		0.0529256
EB	313	-0.969572		0.0530745
EB	314	-0.789223		0.0533002
EB	315	0.0390899		0.0538382
EB	316	-0.947164		0.0530745
EB	317	-0.431084		0.0537603
EB	318	-0.255934		0.054153
EB	319	-0.344709		0.0534522
EB	320	-0.817872		0.054153
EB	321	0.580891		0.0532246
EB	322	-0.927767		0.0537603
EB	323	-1.09738		0.0539164
EB	324	-0.742749		0.0539164
EB	325	-1.3237		0.0530745
EB	326	-1.07554		0.0529256
EB	327	-1.00607		0.0524864
EB	328	0.0309824		0.0528516
EB	329	-0.0315406		0.052778
EB	330	-0.835697		0.0527046
EB	331	-0.475849		0.0534522
EB	332	0.00567123		0.0535288
EB	333	0.276902		0.0529256
EB	334	-0.135108		0.0534522
EB	335	-1.69175		0.054153
EB	336	-0.812145		0.0539949
EB	337	-1.00985		0.0529999
EB	338	0.0681749		0.0533002
EB	339	1.03431		0.0527046
EB	340	-0.836031		0.0530745
EB	341	-0.575282		0.0529999
EB	342	-0.275469		0.0530745
EB	343	0.116429		0.0531494
EB	344	0.504375		0.0533761
EB	345	-0.602133		0.0527046
EB	346	-0.0849645		0.0527046
EB	347	-0.295547		0.0540738
EB	348	0.0378869		0.0538382
EB	349	0.829708		0.0531494
EB	350	-1.11239		0.0547176
EB	351	-0.0587296		0.0534522
EB	352	-0.383833		0.0538382
EB	353	0.658098		0.0539949
EB	354	-0.187124		0.0539949
EB	355	-0.832902		0.0528516
EB	356	-0.369868		0.0537603
EB	357	-0.548632		0.0526316
EB	358	0.164125		0.0532246
EB	359	0.400138		0.0529999
EB	360	-0.750792		0.0535288
EB	361	-0.860364		0.0543125
EB	362	-0.307797		0.0533002
EB	363	-1.84241		0.0530745
EB	364	-1.48665		0.0535288
EB	365	0.734481		0.0529256
EB	366	-0.438972		0.0529999
EB	367	-0.51511		0.0534522
EB	368	-0.591395		0.0534522
EB	369	-0.697835		0.0532246
EB	370	0.17596		0.0536828
EB	371	0.784496		0.0532246
EB	372	0.00430349		0.0536828
EB	373	-0.762355		0.0542326
EB	374	-0.789089		0.0535288
EB	375	-0.501712		0.0529256
EB	376	0.0340369		0.0538382
EB	377	-0.807011		0.0539949
EB	378	-0.877491		0.0533002
EB	379	-0.924523		0.0533761
EB	380	-1.22517		0.0539949
EB	381	-0.620973		0.0531494
EB	382	-1.63777		0.0538382
EB	383	-1.64375		0.0534522
EB	384	-2.03718		0.0537603
EB	385	-0.337815		0.0529256
EB	386	-0.716838		0.0535288
EB	387	-0.800331		0.0536056
EB	388	-1.79271		0.0533761
EB	389	-1.22026		0.0532246
EB	390	-1.48389		0.0539949
EB	391	-1.2043		0.0540738
EB	392	-1.03066		0.0539949
EB	393	-1.53105		0.0531494
EB	394	-2.18459		0.0534522
EB	395	-0.610605		0.0527046
EB	396	-0.203024		0.0526316
EB	397	-0.219229		0.0531494
EB	398	-0.915571		0.0533761
EB	399	-0.456853		0.0540738
EB	400	0.532859		0.0538382
EB	401	-0.850287		0.0534522
EB	402	0.956956		0.0536828
EB	403	-1.16152		0.0536056
EB	404	-1.04836		0.0532246
EB	405	-0.416181		0.052778
EB	406	-0.455223		0.0539164
EB	407	-0.329617		0.0536828
EB	408	-1.28734		0.0536828
EB	409	-1.25122		0.054153
EB	410	-0.477922		0.0529999
EB	411	-0.663057		0.0527046
EB	412	-0.96198		0.0515026
EB	413	-1.56995		0.0529999
EB	415	-0.495677		0.0525588
EB	416	-0.153656		0.0521996
EB	417	-1.02889		0.0525588
EB	418	-0.877846		0.0531494
EB	419	-1.53843		0.0534522
EB	420	-1.81404		0.054153
EB	421	-0.67443		0.0533002
EB	422	-1.59853		0.0527046
EB	423	-2.03711		0.0536056
EB	424	-3.37042		0.0539164
EB	425	-0.830122		0.0534522
EB	426	-0.931073		0.0542326
EB	427	-1.74923		0.0528516
EB	428	-1.08559		0.0536056
EB	429	-0.689382		0.0534522
EB	430	-1.43626		0.0531494
EB	431	-2.06615		0.0530745
EB	432	-1.35118		0.0536828
EB	433	-2.43019		0.0540738
EB	434	-2.61102		0.0535288
EB	435	-0.117321		0.0531494
EB	436	-0.14686		0.0533002
EB	437	0.547377		0.0540738
EB	438	-0.588437		0.0539949
EB	439	-1.01713		0.0535288
EB	440	-0.935784		0.0536056
EB	441	-0.239383		0.0522708
EB	442	-1.14782		0.0534522
EB	443	-1.73183		0.0531494
EB	445	-1.8489		0.0520579
EB	446	-1.83006		0.0523424
EB	447	-2.01872		0.0523424
EB	448	-2.32205		0.0525588
EB	449	-2.41296		0.0533761
EB	450	-1.28478		0.0532246
EB	451	-1.30723		0.0534522
EB	452	-1.67705		0.0531494
EB	453	-2.47		0.0535288
EB	454	-2.363		0.0540738
EB	455	-1.39143		0.0535288
EB	456	-1.67043		0.0542326
EB	457	-2.01726		0.0533761
EB	458	-2.08243		0.0545545
EB	459	-2.34932		0.0552158
EB	460	0.923457		0.0539164
EB	461	-0.195719		0.0533761
EB	462	0.0534958		0.0532246
EB	463	0.28937		0.0539164
EB	464	-0.612765		0.0539164
EB	465	1.35785		0.052778
EB	466	0.355295		0.0533002
EB	467	-0.126995		0.0534522
EB	468	-0.636817		0.0535288
EB	469	-0.10867		0.0534522
EB	470	-0.139534		0.0536056
EB	471	0.0361776		0.0536828
EB	472	-0.118336		0.0543928
EB	473	0.349554		0.0531494
EB	474	-0.679229		0.0539949
EB	475	0.158634		0.0531494
EB	476	-0.904287		0.0529256
EB	477	-0.931617		0.0530745
EB	478	-1.46432		0.0534522
EB	479	0.0779206		0.0529999
EB	480	1.07929		0.0529256
EB	481	-0.597018		0.0526316
EB	482	-1.08344		0.0529999
EB	483	-0.351509		0.0536828
EB	484	-0.225496		0.0530745
EB	485	-0.0864312		0.0528516
EB	486	-0.655387		0.0530745
EB	487	0.122674		0.0523424
EB	488	0.605548		0.0530745
EB	489	-0.443066		0.0532246
EB	490	-1.16318		0.0532246
EB	491	-1.13536		0.0534522
EB	492	-1.44422		0.052778
EB	493	-1.34618		0.0524864
EB	494	-2.08684		0.0521996
EB	495	-0.986369		0.0516398
EB	496	-1.12739		0.0525588
EB	497	-0.69892		0.0525588
EB	498	-1.06434		0.0530745
EB	499	-1.37676		0.0516398
EB	500	-0.789288		0.0518476
EB	501	-1.34333		0.0512989
EB	502	-0.799414		0.0524864
EB	503	-0.8096		0.0520579
EB	504	-0.963858		0.0533002
EB	505	-0.754106		0.0533002
EB	506	-1.16558		0.0529999
EB	507	-1.16642		0.0528516
EB	508	-2.21615		0.0532246
EB	509	-2.49793		0.0525588
EB	510	0.63427		0.0528516
EB	511	0.935191		0.0536056
EB	512	0.840374		0.0535288
EB	513	-1.28819		0.052778
EB	514	-1.2301		0.0525588
EB	515	-0.787565		0.0528516
EB	516	0.846193		0.0530745
EB	517	-0.520908		0.0543928
EB	518	-0.989709		0.054153
EB	519	-0.640094		0.0535288
EB	520	-0.134522		0.0539164
EB	521	0.370314		0.0522708
EB	522	0.0025558		0.0516398
EB	523	-1.23147		0.051031
EB	524	-0.761525		0.0521286
EB	525	-0.996754		0.0524142
EB	526	-1.37647		0.0529256
EB	527	-0.569445		0.0521286
EB	528	-2.09303		0.0530745
EB	529	-1.8656		0.0530745
EB	530	-0.971157		0.0537603
EB	531	-1.18643		0.0539164
EB	532	-1.18954		0.0536056
EB	533	-0.98091		0.0528516
EB	534	-1.68099		0.0527046
EB	535	0.253649		0.0527046
EB	536	-0.806012		0.0523424
EB	537	-0.516029		0.0532246
EB	538	-0.684583		0.0533002
EB	539	-1.4943		0.052778
EB	540	-0.713012		0.0529999
EB	541	-0.864532		0.0528516
EB	542	-1.27597		0.0525588
EB	543	-1.45478		0.0524864
EB	544	-1.59322		0.0522708
EB	545	-0.22369		0.0518476
EB	546	-1.8177		0.0516398
EB	547	-2.39		0.0512316
EB	548	-1.84133		0.0505722
EB	549	-2.60763		0.0515026
EB	555	-1.69477		0.0530745
EB	556	-1.91625		0.0521996
EB	557	-1.27867		0.0519875
EB	558	-1.92193		0.0524142
EB	559	-1.35402		0.052778
EB	560	-0.981945		0.0525588
EB	561	0.848327		0.0531494
EB	562	-0.584943		0.0521996
EB	563	-0.699941		0.0529256
EB	564	-1.38441		0.0526316
EB	565	-0.232993		0.0529256
EB	566	0.395827		0.0531494
EB	567	-0.426072		0.0539949
EB	568	-0.767754		0.0539949
EB	569	-0.797219		0.052778
EB	570	-0.616904		0.0536828
EB	571	-0.186723		0.0529999
EB	572	-0.350439		0.0533002
EB	573	-0.818154		0.0533761
EB	574	-1.39338		0.0534522
EB	575	-0.59938		0.0535288
EB	576	-0.929466		0.0529256
EB	577	-0.921898		0.0533761
EB	578	-1.84873		0.0540738
EB	579	-0.309486		0.0534522
EB	580	0.150805		0.0537603
EB	581	0.0225095		0.0542326
EB	582	-1.17878		0.0534522
EB	583	-0.817118		0.0536056
EB	584	-1.73728		0.0536056
EB	585	-0.432363		0.0534522
EB	586	-0.554088		0.0539949
EB	587	-1.38803		0.0534522
EB	588	0.0373276		0.052778
EB	589	-0.143787		0.0534522
EB	590	-0.0559318		0.0538382
EB	591	0.101986		0.0536828
EB	592	-0.0988499		0.0531494
EB	593	-0.53337		0.0531494
EB	594	0.218082		0.0533002
EB	595	-0.287209		0.0539164
EB	596	-0.82591		0.0533002
EB	597	-0.47545		0.0530745
EB	598	-0.220266		0.0533761
EB	599	-0.229013		0.0536828
EB	600	0.0803999		0.0529999
EB	601	-1.00109		0.0526316
EB	602	-0.581665		0.0537603
EB	603	-0.218552		0.0539164
EB	604	-1.98072		0.0531494
EB	605	-0.6526		0.0533002
EB	606	-0.212684		0.0531494
EB	607	0.0228667		0.0524864
EB	608	-1.5443		0.0533761
EB	609	-0.710584		0.0532246
EB	610	-0.95948		0.0528516
EB	611	-1.30389		0.0533761
EB	612	-1.44814		0.0536828
EB	613	-1.64397		0.0539164
EB	614	-1.91849		0.0533761
EB	615	0.16697		0.0532246
EB	616	-1.18005		0.0532246
EB	617	-0.793941		0.0524142
EB	618	-1.50835		0.0533761
EB	619	-0.465672		0.0534522
EB	620	0.460171		0.0537603
EB	621	-0.456856		0.0537603
EB	622	-1.11976		0.052778
EB	623	-1.40464		0.0524142
EB	624	-1.66692		0.0536828
EB	625	-1.1399		0.0532246
EB	626	-0.866044		0.0534522
EB	627	-0.856464		0.052778
EB	628	-1.27168		0.0536056
EB	629	-1.02568		0.0538382
EB	630	-0.980935		0.0529256
EB	631	0.141573		0.0522708
EB	632	-0.955946		0.0524142
EB	633	-0.403906		0.0528516
EB	634	-1.5966		0.0526316
EB	635	-1.30053		0.0526316
EB	636	-1.59335		0.0518476
EB	637	-1.52561		0.0515711
EB	638	-1.34112		0.0525588
EB	639	-0.119024		0.0521996
EB	640	-0.18166		0.0527046
EB	641	-0.391276		0.0519875
EB	642	-1.44326		0.0528516
EB	643	-0.959129		0.0523424
EB	644	-1.95051		0.0536056
EB	645	-0.664472		0.0532246
EB	646	-1.33046		0.052778
EB	647	-0.43676		0.0535288
EB	648	-1.24573		0.0539164
EB	649	-1.05043		0.0529999
EB	650	-1.33662		0.0531494
EB	651	-0.586537		0.0532246
EB	652	-1.37398		0.0535288
EB	653	-0.797705		0.0537603
EB	654	-1.58348		0.0535288
EB	655	-1.12904		0.0534522
EB	656	-1.23945		0.0546358
EB	657	-1.56595		0.0539949
EB	658	-2.00276		0.0536828
EB	659	-2.3845		0.0533761
EB	660	-2.64463		0.0536828
EB	661	-1.44867		0.0536828
EB	662	-0.963947		0.0533002
EB	663	-0.372996		0.052778
EB	664	-1.48109		0.0529999
EB	665	0.318908		0.0525588
EB	666	0.0593789		0.0524864
EB	667	-0.33468		0.0531494
EB	668	-0.854032		0.0533002
EB	669	-1.08257		0.0533002
EB	670	-0.295868		0.0536056
EB	671	1.1035		0.0532246
EB	672	-0.649275		0.0529256
EB	673	-0.416358		0.0533761
EB	674	-1.44625		0.0538382
EB	675	-0.772396		0.0534522
EB	676	-0.632286		0.0529256
EB	677	-0.245169		0.0521286
EB	678	-1.72018		0.0531494
EB	679	-0.71232		0.0536828
EB	680	-0.986551		0.054153
EB	681	-1.39256		0.0534522
EB	682	-0.550765		0.0536056
EB	683	-1.31432		0.0543928
EB	684	-1.68786		0.0531494
EB	685	-0.0258346		0.0537603
EB	686	-0.797548		0.0533761
EB	687	-0.906022		0.0527046
EB	688	-0.506024		0.0534522
EB	689	-1.11186		0.0528516
EB	690	0.57281		0.0530745
EB	691	-0.0423023		0.0524142
EB	692	0.484		0.0529999
EB	693	-0.616615		0.0532246
EB	694	-0.497682		0.0540738
EB	695	-0.83558		0.0538382
EB	696	-0.930961		0.0539949
EB	697	-0.790278		0.0538382
EB	698	-1.36414		0.0543928
EB	699	-1.35038		0.0537603
EB	700	-0.126302		0.0534522
EB	701	-0.30495		0.0528516
EB	702	-0.0477278		0.0529999
EB	703	-1.05464		0.0530745
EB	704	-0.291907		0.0532246
EB	705	-0.197678		0.0533002
EB	706	-0.462909		0.0539164
EB	707	-1.11674		0.0533761
EB	708	-0.669456		0.0538382
EB	709	-0.152137		0.0539164
EB	710	0.0233012		0.0539164
EB	711	0.46003		0.0540738
EB	712	0.275079		0.0530745
EB	713	-0.647887		0.0534522
EB	714	-0.919254		0.0542326
EB	715	0.738354		0.0534522
EB	716	0.221425		0.0536056
EB	717	-0.808024		0.0534522
EB	718	-0.661936		0.0540738
EB	719	-0.850623		0.0533761
EB	720	-2.33001		0.0539164
EB	721	-2.14071		0.0538382
EB	722	-2.00354		0.0539164
EB	723	-2.07668		0.0537603
EB	724	-1.14347		0.0540738
EB	725	-0.682999		0.0531494
EB	726	-1.08411		0.0533761
EB	727	-0.244572		0.0535288
EB	728	-0.55667		0.0537603
EB	729	0.0810146		0.0529999
EB	730	-0.620022		0.0538382
EB	731	-1.35553		0.0536056
EB	732	-0.136264		0.0533002
EB	733	-0.0599407		0.054153
EB	734	0.25188		0.0534522
EB	735	-1.96356		0.054153
EB	736	-0.799083		0.0537603
EB	737	-1.2133		0.0547997
EB	738	-0.358516		0.0535288
EB	739	-0.59874		0.054153
EB	740	-1.69037		0.0537603
EB	741	-1.85649		0.0537603
EB	742	-2.14129		0.0538382
EB	743	-0.823856		0.0533002
EB	744	-1.283		0.0537603
EB	745	-2.14805		0.0539164
EB	746	-0.88071		0.0532246
EB	747	-1.53387		0.052778
EB	748	-0.757594		0.0529256
EB	749	-1.30235		0.0529999
EB	750	-2.01578		0.0537603
EB	751	-1.72549		0.0536828
EB	752	-0.834911		0.0543928
EB	753	-1.27128		0.0538382
EB	754	-0.91166		0.0536828
EB	755	-0.67803		0.0529256
EB	756	-0.912687		0.0534522
EB	757	-0.994328		0.0540738
EB	758	-0.716459		0.0536828
EB	759	-0.647803		0.0540738
EB	760	1.43732		0.0536828
EB	761	-0.612532		0.0533761
EB	762	-1.19336		0.0537603
EB	763	-0.462587		0.0537603
EB	764	0.327787		0.0532246
EB	765	-1.54543		0.0527046
EB	766	-1.91578		0.0535288
EB	767	-1.30198		0.0537603
EB	768	-1.41392		0.0547176
EB	769	-0.236681		0.0543928
EB	770	-2.03955		0.054153
EB	771	-1.40421		0.0530745
EB	772	-1.62588		0.0521286
EB	773	-0.804647		0.0517088
EB	774	-0.443076		0.0508987
EB	775	-1.65073		0.0524864
EB	776	-1.25313		0.0530745
EB	777	-1.71146		0.0528516
EB	778	-1.3746		0.0533002
EB	779	-1.34725		0.0543125
EB	780	-2.72705		0.0540738
EB	781	-2.6253		0.0539949
EB	782	-2.22077		0.0531494
EB	783	-1.60825		0.0530745
EB	784	-1.88543		0.0539949
EB	785	-2.09804		0.054153
EB	786	-1.52247		0.054153
EB	787	-1.67601		0.0536056
EB	788	-1.19588		0.0532246
EB	789	-0.904513		0.0534522
EB	790	-2.75817		0.0534522
EB	791	-1.93236		0.0538382
EB	792	-1.38284		0.0536828
EB	793	-2.41387		0.0535288
EB	794	-1.4009		0.0537603
EB	795	-1.72669		0.0533761
EB	796	-1.18495		0.0536056
EB	797	-0.474697		0.0534522
EB	798	-1.17802		0.0536056
EB	799	-0.843799		0.0538382
EB	800	-2.52204		0.052778
EB	801	-1.52093		0.0533761
EB	802	-1.68947		0.0533002
EB	803	-1.14595		0.0519875
EB	804	-1.31123		0.0510976
EB	805	-2.68563		0.0520579
EB	806	-2.63176		0.0531494
EB	807	-2.44325		0.0539949
EB	808	-1.69624		0.0539949
EB	809	-2.85635		0.054153
EB	810	-2.97929		0.0542326
EB	811	-2.68318		0.0534522
EB	812	-2.53653		0.0536056
EB	813	-2.28399		0.0533002
EB	814	-2.13828		0.0534522
EB	815	-2.763		0.0533761
EB	816	-2.39189		0.0536828
EB	817	-2.22468		0.0542326
EB	818	-2.22904		0.0547176
EB	819	-1.72844		0.0539949
EB	820	-1.01336		0.0547997
EB	821	-0.336955		0.0546358
EB	822	-0.767247		0.0540738
EB	823	-0.417537		0.0536828
EB	824	-0.283979		0.0536828
EB	825	-0.609621		0.0539949
EB	826	-0.999722		0.0538382
EB	827	-0.872312		0.0540738
EB	828	-0.579686		0.0542326
EB	829	0.255055		0.0537603
EB	830	-1.18903		0.0537603
EB	831	-1.28947		0.0543125
EB	832	-0.0839939		0.0538382
EB	833	-0.744024		0.0529999
EB	834	-0.782923		0.0542326
EB	835	-1.71895		0.054153
EB	836	-1.22284		0.0537603
EB	837	-1.45722		0.0536828
EB	838	-0.723896		0.0534522
EB	839	-0.200811		0.0536828
EB	840	-0.489711		0.0536056
EB	841	-0.307249		0.0536056
EB	842	-0.772943		0.054153
EB	843	-0.586743		0.054153
EB	844	0.297522		0.0531494
EB	845	-1.5754		0.0534522
EB	846	-0.843418		0.0538382
EB	847	-1.54257		0.0523424
EB	848	-0.50871		0.0531494
EB	849	-0.356577		0.0527046
EB	850	-1.51911		0.0534522
EB	851	-1.1938		0.0536056
EB	852	-0.911944		0.0533002
